class,tweet,x,jarak
1,"b'@biigbadgirl jahat ini mah, cinta dia mandang fisik ajg.. :v cuma mau dienakin g mu ngenakin mesti'",8.86E+17,"-7.23333,112.73333,20km"
0,b'@Billy_Rania @Makbongky3 Di Indosiar pasti nonton mertua yg jahat.....\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',1.32E+18,"-6.16667,106.8,20km"
1,"b'@bintang_kelana @SahabatBundaEva @jokowi @PDI_Perjuangan @Gerindra @NasDem @Humas_MA @bumegabercerita @66Hasto @PDIP_Lampung @SrikandiLPG @taufikbasari @JM_Bela_NKRI @AlviandraRahmat @Hariyanda02 @AhmadMu44236081 @pujay_ono @syahroel_syah Ini sudah pertarungan pusat, kita percaya DPP Partai koalisi pendukung @EvaDwiana_Deddy bisa menyelesaikan konspirasi jahat ini dgn baik.\n\nSmg MA membatalkan keputusan zolim Bawaslu Lampung dan menginstruksikan utk menetapkan &amp; melantik @EvaDwiana_Deddy sbg walikota &amp; wawali bdl'",2436931214,"-5.42944,105.2625,20km"
1,b'@BintangPJ @BambangDwiID @Carona_20 @ReceinAja Wkwkwk bgst bintang. Jahat banget\xf0\x9f\xa4\xa3',185088486,"-6.16667,106.8,20km"
0,b'@bisexual_long_d Tuh kan jahat',250644338,"-6.16667,106.8,20km"
1,b'@bl00ming_blue Wah jahat bgt itu kak',1.16E+18,"-6.95,107.56667,20km"
1,b'@blekjekxz @NoonaSpoiler Iya itu bener. Di mr queen dia jahat di awaken juga jahat. Entah deh pas di spy who love me dia baik atau jahat. Cuma 8 eps nonton',1339169473,"-2.98333,104.76444,20km"
0,b'@blossxmy JAHAT',1261641253,"-7.80139,110.36444,20km"
1,"b'@blue_sky1551 @NKRIHAR69617402 @RachlanNashidik Korupsi Dana Bansos itu adalah induk dari segala kejahatan korupsi...\nTidak ada kejahatan korupsi yang lebih sadis, jahat dan brutal dibanding Korupsi Dana Bansos yang terjadi pada masa rezim yang sekarang berkuasa.'",98432975,"-6.16667,106.8,20km"
0,b'@bmahfz kan jahat',1.29E+18,"-6.16667,106.8,20km"
0,"b'@brianseleraku @kdrama_menfess Iya nyebelin banget, akhirnya metong deh trus si pangerannya kek terpukul banget gitu kan? Makanya sempet suuzon dia cwe trus sebenernya cinta sama si pangeran jahat soalnya setia banget \xe3\x85\xa0\xe3\x85\xa0 ya allah om maapin banget ini \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'",1.13E+18,"-6.16667,106.8,20km"
0,b'@brownsgrboba Dia jahat',424738801,"-7.23333,112.73333,20km"
0,b'@buatyanglain benarrr. sudah maksa ngatain jahat pula kalo ditolak wkwkwkkwwk',1.19E+18,"-6.16667,106.8,20km"
1,"b'@buatyanglain ya Tuhan, semoga clien yg punya niat jahat gini kalau masturbasi atau havingsex. keluarnya bukan sperma. tapi nanah. AMIN'",1.34E+18,"-6.16667,106.8,20km"
0,b'@bucinkasurr Jahat tapi gemesh wkkwkwkw',1.12E+18,"-6.16667,106.8,20km"
0,b'@buckleybliss Kan kamu duluan yg jahat',1.00E+18,"-6.16667,106.8,20km"
0,b'@bukankertasa4 @tynderfess dari dulu jahat wkwk',1.24E+18,"-5.13333,119.43111,20km"
0,b'@bulbulkun aku bangun tidur pala pusing makin pusing \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad jahat bgt mah chacha kasihnya beginian',375423762,"-6.16667,106.8,20km"
1,"b'@bundapiara_ Jahat bangett, suaminya ditinggal dibelakang:(('",1.34E+18,"-6.16667,106.8,20km"
1,b'@bunnywooon wkwkkw tadi ada jg yg ketikannya jahat tp bukan mutual aku block biar ga mutualan di masa depan',164264218,"-7.80139,110.36444,20km"
0,b'@burgundyshine @gtiqbal_ eh tangan ku jahat tadi maaf',1.23E+18,"-3.33333,114.58333,20km"
0,b'@Burungbalam_ @imbangimedia Dan orang yang baik pun tidak bisa menyuarakan kebenaran karena banyaknya orang jahat yang berkuasa.',100094699,"-6.16667,106.8,20km"
0,b'@c00l4nt Jahat:(',1.09E+18,"-6.95,107.56667,20km"
0,"b'@cacamaricahyhy_ Wajar, karena kamu gak bakalan disebut baik kalo gk ada org jahat.\n\nTapi da teu kitu konsepna a !!\n\n*Ujarnya'",2206797447,"-6.95,107.56667,20km"
0,"b'@callmeoty Pintu keluar ada disana, ""silahkan pergi, sebelum mulut jahat menghina""'",1.13E+18,"-6.16667,106.8,20km"
0,b'@callmepammmm Ini semua castnya ga ada yg mending apa? Jahat semuaaaa',9.64E+17,"-6.95,107.56667,20km"
0,b'@callmetuanputri jahat',1.06E+18,"-8.65,115.21667,20km"
0,b'@calon_ssos @Gyuu3yaki Jahat lu co ckckck',1.10E+18,"-6.16667,106.8,20km"
0,"b'@Cangga87017142 hati adalah tempat bertarungnya malaikat baik &amp; iblis jahat, jika hati sdh dikuasai iblis jahat maka malaikat baik pun pergi.... oleh sebab itu jadilah dia manusia berhati iblis yg jahat\n\n#CruelRegimeAtKM50 \n#CruelRegimeAtKM50'",1.32E+18,"-6.16667,106.8,20km"
1,b'@ceklichaaa Jahat yoo dek hah',1.16E+18,"-6.95,107.56667,20km"
0,"b'@ceritatehfidy Cuma diikutin, tapi yang ngikutin punya niat jahat. Syukur dia gak bisa deketin aku, kehalang 1 meteran\xf0\x9f\x98\x82 jadi gak bisa masuk ketubuh\xf0\x9f\x98\x82'",1.14E+18,"-7.80139,110.36444,20km"
0,b'@Ch_Chotlmah Lagian Tuhan tdk akan pernah mengabulkan doa yg jahat.  Tuhan maha baik \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f',7.37E+17,"-6.16667,106.8,20km"
1,"b'@chaosbrightwin Wkwk anjiir , ga kenal lu ama gua ?\nJahat ya kamu\xf0\x9f\x98\x94\xf0\x9f\x98\x82'",1.27E+18,"-7.80139,110.36444,20km"
1,"b'@chocociiss @tubirfess Enga kok, cuma sedikit seneng aja ngasih sesuatu ke orang jahat'",719728717,"-6.16667,106.8,20km"
0,"b'@choerudin @Kaleidoxope Hmmmmmm, knp jd eren yg jahat :('",1.28E+18,"-6.16667,106.8,20km"
0,b'@choihyunsuk_jen yaallah gila jahat bgt',1.30E+18,"-7.80139,110.36444,20km"
1,b'@CiaClarissa2 sedih bgttt bacanya yaampun kok jahat bgt jd orang\xf0\x9f\x98\x94\n\n#\xeb\xb6\x88\xeb\xb2\x95\xec\xb4\xac\xec\x98\x81_\xec\xb2\x98\xeb\xb2\x8c\xea\xb0\x95\xed\x99\x94\n#\xeb\xb6\x88\xeb\xb2\x95\xec\xb4\xac\xec\x98\x81_\xec\xa0\x88\xeb\x8c\x80\xea\xb7\xbc\xec\xa0\x88\n#OurRainbowNancy',1.22E+18,"-6.16667,106.8,20km"
0,"b'@CiciBania @aMrazing @this_iskiddo Jadi scorpio jan baik baik. Natural aja jahat dikit, baik ke orng yg d kenal banget aja.. kwkwkwkw jadi scorpio tu kudu dingin.. soalnya kita dalemny anget bener biar seimbang sis'",253541357,"-7.80139,110.36444,20km"
0,b'@classycngl @kdrama_menfess iya sebel bgt jahat tp cemen gitu loh gedekkkk hadeh',261210577,"-6.16667,106.8,20km"
0,"b'@classyjy @kdrama_menfess Tapi si beomjin juga jahat, ngebunuh 2 orang wkwkwkw. Kalau kang sooyoung ngebully disekolah doang ga smpe ngebunuh. Cuma bullyan dia smpe buat orang bunuh diri. \xf0\x9f\x98\x82'",1049883434,"3.66667,98.66667,20km"
0,"b'@Clover1ce Sepanjang kisah legendarium Tolkien, Melkor dan berbagai jenis makhluk jahat mengalami kekalahan berkali-kali, entah dilawan vala, maia, ataupun peri. Tetapi kematian mereka hanyalah kematian ragawi. Roh mereka tetap ada selama Arda masih ada karena mereka makhluk abadi.'",1.27E+18,"-7.80139,110.36444,20km"
1,b'@CNNIndonesia Media media ini mereka lah yang berperan penting... \nYANG JAHAT BUKAN VIRUSNYA TAPI MEDIA NYA!!!!!',1946298234,"-6.16667,106.8,20km"
1,b'@coffebit @ezash Jahat banget',8.54E+17,"-7.23333,112.73333,20km"
1,b'@coffeeble_ Jahat kamu',1600032116,"-6.95,107.56667,20km"
1,b'@coffeeemgenak jahat bgt diduain\xf0\x9f\xa5\xba\xf0\x9f\x92\x94',1.21E+18,"-6.16667,106.8,20km"
1,b'@coffegurllll Tiktok jahat',1.35E+18,"-6.95,107.56667,20km"
0,b'@coki2x Nga jahat mau persi baiknya',1.10E+18,"-6.95,107.56667,20km"
0,"b'@coldsvmmer engga jahat, tapi sebaiknya dibantu'",9.80E+17,"-6.16667,106.8,20km"
1,b'@comesuckmine Jahat bgt',1.28E+18,"-6.95,107.56667,20km"
1,"b'@Corona_KafirNw @MUIPusat MUI jangan ngurusin Polisi. Jangan urusin negara. Urusin saja umat Muslim supaya gk diajak jahat sama ustad dan habib abal abal. Jangan jadikan agamamu jadi serakah.\nKecuali mui juga mau ajak jahat umat, bubar saja.'",193566220,"-6.16667,106.8,20km"
1,"b'@cummeee hahaha invitation menarik cum, nakal boleh jahat jangan'",65367592,"-6.16667,106.8,20km"
1,b'@cupanghiass Jahat bener dah tangannya',1.04E+18,"-6.16667,106.8,20km"
0,b'@cyeunike HAUHAHAAHAH JAHAT Y KM Y. TP SYG KAN?????????????????',1913802438,"-6.16667,106.8,20km"
1,b'@Daisyxflo1 @idaayuanggraini Wkwkkw sangat menyebalkan. Fake banget. Auranya jahat. Skip',1.32E+18,"-6.16667,106.8,20km"
1,b'@danangeeks temen nya jahat malah di dorong',546034136,"-6.16667,106.8,20km"
1,b'@Davinwiijayaa gud memang aura jahat',1.30E+18,"-6.95,107.56667,20km"
1,b'@deddi_sinyo Hah jahat banget',99118480,"-7.23333,112.73333,20km"
1,b'@delgonakopi Jahat kan ya?',1.20E+18,"-0.95556,100.36056,20km"
1,b'@Den_pratama11 Mesti jahat lek mbek aku\xf0\x9f\x98\x8c',1.22E+18,"-7.23333,112.73333,20km"
0,"b'@Dennysiregar7 @anggasasongko Hallo bang @Dennysiregar7, sebelum anda berbicara tentang film animasi ini, look at yourself first. ""Bisa bikin?"". Well, sebagai seorang seniman dan saintis, saya sangat mengapresiasi animasi ini, dan ceritanya sangat menginspirasi. Tidak ada unsur yang jahat di film ini.'",3271398115,"-7.23333,112.73333,20km"
1,"b'@Dennysiregar7 @anggasasongko yang reply jahat, tapi foto profile bukan foto real, tutup akun aja kalian, titip bang https://t.co/VtCGmGgWyt'",170645213,"-6.96667,110.41667,20km"
1,b'@Dennysiregar7 Iya. Ngencingin periuk nasib orang industri kartun nasional. Jahat anda.',207082040,"-6.16667,106.8,20km"
1,"b'@Dennysiregar7 Jaman baheula nonton pelem berbau agamis ciri2: janggutnya panjang   orangnya jahat matanya sipit dan kelakuannya kasar dan provokatif, yaitu Kaisar Ming\xf0\x9f\x98\x85'",2782277203,"-6.16667,106.8,20km"
1,"b'@Dennysiregar7 Salut gw ama loe, Bang \xf0\x9f\x98\x85\nUdah kebal sama statement orang2 yg memang punya agenda jahat buat negeri ini, salah satunya men-downgrade pemikiran orang2 Indo agar mudah dikelabui, lalu diperalat atas nama agama. Semoga Indonesia dilindungi oleh Yang Maha Kuasa dr orang2 jahat.'",504193074,"-6.16667,106.8,20km"
0,b'@dephwaytf Cocoknya akting jahat si mbak iku dep..kalo aku mah manggilnya in yeopaaa.. kan seumuran. Duh eun woo bikin nyesel kenapa jaman kita nggak ada yg beningan gini \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',81514117,"-7.23333,112.73333,20km"
1,"b'@detikcom Karna ngga ada tes"" covid dan media nya ngga kayak di indo corona trus yg di UP...\n\nTERKADANG MEDIA ITU YANG JAHAT BUKAN VIRUS NYA!!!!! \n\nINGAT KASUS FLU SPANYOL DAN FLU BURUNG DLU HANYA DI DAERAH YG TERDAMPAK DISANA YG KENA KARNA MEDIA TDK AGRESIF SPRTI SEKARANG!!!!!'",1946298234,"-6.16667,106.8,20km"
0,b'@dhanyroll @wakdel Kalo udh pinter jahat ajarin aku bg \xf0\x9f\x98\xa2',221306758,"5.55,95.31667,20km"
1,b'@dianafithras Parah lg die yg bodo amat tp beredar gua yg jahat \xf0\x9f\x98\x82\xf0\x9f\x98\x82 bgst emng',74894642,"-6.16667,106.8,20km"
1,"b'@dianayty aku baca2 ulang chat mu yang ini, dan yg bilang klo aku jahat sama diri sendiri makasih banyaak loh https://t.co/gZLucsrGq2'",1.17E+18,"-6.16667,106.8,20km"
1,"b'@Dickneyprincess what the fuck???? jahat banget???? laki gue pernah diginiin, dikomenin soal rambutnya karena diwarnain, dibilang jelek. sama dia dikomenin balik \xe2\x80\x98ih tante, makin gendut aja sih? coba kurusan lebih bagus\xe2\x80\x99 terus si temennya diem dan pergi sementara emak laki gue mortified.'",121059815,"-6.16667,106.8,20km"
0,b'@diiahsr_ eh sebnernya orang jahat tuh gak ada mbak.. wkk',7.60E+17,"-7.80139,110.36444,20km"
0,b'@dikatogetoge WKWK JAHAT BGT TAPI NGAKAK',1.31E+18,"-8.65,115.21667,20km"
0,b'@dilucfischl Bisa jadi anda mengandung anak lemak jahat dan juga kalori jahat wjwk',1.31E+18,"-6.95,107.56667,20km"
0,b'@DimazPJunior Makasih dimi. Emang pada jahat aja org2 gatau aslinya',1491228300,"-6.16667,106.8,20km"
1,"b'@dinanadinaaaa Biar dia ngak kelihatan jahat, padahal sudah kulihat, entah seperti apapun alasan mu nanti akan tetap kuingat kau tidak lagi seperti yang kukira'",1.33E+18,"-0.95556,100.36056,20km"
1,b'@dindaarlynie_ jahat bener ini mah',2927145716,"0.53333,101.45,20km"
1,"b'@dindafebryant Mama ku jahat,egk pernah bilang begitu ke aku \xf0\x9f\x98\xad'",915921632,"-7.80139,110.36444,20km"
1,"b'@dindafebryant Mamaku sering bilang : ""GAK ADA 30JT SUAMIMU GAK USAH NIKAH KAU! ZAMAN SKRG 10JT AJA GAK CUKUP, MATI KAU NANTI. KALO DIA BUKAN ORANG KAYA, JANGAN COBA2 BERANI NIKAH KAU! BERANI KAU, LIAT AJA. BAIK GAK GUNA. YG PENTING DIA KAYA RAYA."" Jahat banget:)'",972268723,"3.66667,98.66667,20km"
0,"b'@dinojuseyo Astagfirullah kamu jahat, jangan sentuh aku'",1.22E+18,"-6.95,107.56667,20km"
0,"b'@dinotsuki Apel somplak di film2 barat jg sama, Daniii. Mrk ada policy klo produk mrk samsek ga bole dipake chara2 jahat di film. Hrs selalu yg baik.'",747404245,"-6.16667,106.8,20km"
0,"b'@Dinsirandom @ElysianFiona @lilmuffiins @gausahGR @merpatikeciI @belaaaaaamrnd Kamu solimi sekali ke mas Al beb, jahat ih kamu ih. Mas Al kan juga butuh kebahagian biologis'",1.35E+18,"-6.16667,106.8,20km"
1,"b'@dittameliaa Kesian adikku lulusan psikologi, nglamar per-hrd-an dapet infonya selalu gini :"" tmnnya yg ga pinter/jago2 amat malah masuk krn kekuatan roh jahat.'",260688739,"-6.16667,106.8,20km"
0,b'@divanyhunaima Jahat \xf0\x9f\x98\xad',1.12E+18,"-7.23333,112.73333,20km"
1,"b'@DivHumas_Polri tujuan hidup manusia memenuhi kebutuhan fisik dan rohani tantangannya berbuat jahat untuk memenuhinya, tujuan hidup muslim menjalankan syariat agama tantangannya godaan materi &amp; kenikmatan duniawi, orang beriman mengajak kebenaran tantangannya fitnah dan segala cara pembungkaman'",708439452,"3.66667,98.66667,20km"
1,"b'@Dizzprwsi Jahat tapi membantu mereka tuh, jadi bingung kan wkwk'",1456371000,"-6.95,107.56667,20km"
1,"b'@DJFMSURABAYA kalo dari gambar alis yang ngangkatnya ngga kompak, dan berdasar penelitian gue setelah membandingkan dengan yang sering gue tonton di indosiar; sepertinya yang jahat adalah mantan gue, yang diem-diem nikah dengan orang lain.\n\n\xf0\x9f\x98\x85 B dong \xe2\x98\xba'",426559800,"-6.16667,106.8,20km"
1,b'@Dkpopo jahat kamu',1.06E+18,"-8.65,115.21667,20km"
0,b'@dkucels Pengen bls wkwk tapi kok jahat\nIyaudah puk puk aja',1307171832,"3.66667,98.66667,20km"
1,b'@Dod______ Anda jahat ya warga negara heee',276313640,"0.53333,101.45,20km"
1,b'@DodoBdg Naha da budak kabb mah baik2 mun jahat lain abi eta mah wkkw',1.33E+18,"-6.95,107.56667,20km"
1,b'@dooyiekim untung seumuran uchan. uchan bodyshamming teteh ya? jahat banget:(',1.11E+18,"-6.16667,106.8,20km"
0,b'@drakorfess_ Jahat kepepet..',513010191,"-6.16667,106.8,20km"
1,b'@drakorfess_ Jelass... Roh jahat level tinggi',1.17E+18,"-7.80139,110.36444,20km"
1,b'@drakoridfess Dia mah sales Tupperware nder. Ga jahat',84522902,"-6.95,107.56667,20km"
0,"b'@drakoridfess Green house lahh disini semua orang bisa saling bantu dan kerjasama, lawan monster, kalo di sfh bener2 harus survive sendiri, manusianya lebih jahat dari monster \xf0\x9f\x98\xad'",3902182153,"-7.80139,110.36444,20km"
1,b'@drakoridfess Itu mah roh jahat nderr. Kek hantu tapi bukan hantu',1339169473,"-2.98333,104.76444,20km"
0,b'@drakoridfess Jahat',1.29E+18,"-6.95,107.56667,20km"
0,"b'@drakoridfess Kalo dilihat dari sejarah aslinya sih klan andong kim ya, tapi kalo di drama gue mihak klan andong kim abis klan jo kek nya jahat juga\xf0\x9f\x98\xad'",1.30E+18,"-6.16667,106.8,20km"
0,"b'@drakoridfess Memburu roh jahat oleh 4 counter, selain nangkep roh jahat ada kasus2nya jugaa'",260177082,"-6.95,107.56667,20km"
1,"b'@drizkydwii @sahrulrmdd @ikhsanbismo jahat bngt, astaga \xf0\x9f\xa4\xa3'",2923565059,"-6.16667,106.8,20km"
1,"b'@dsuperboy Kamu tahu dia jahat, tapi kamu tetap mempertahankan'",1.25E+18,"-6.16667,106.8,20km"
0,b'@DTubagus @detikcom klo ibu kandung nya emng jahat itu gimana?',108012636,"-6.95,107.56667,20km"
0,b'@duh_diq Dallem dek enten nopo',1.19E+18,"-6.96667,110.41667,20km"
0,b'@dwindyemeralda @coryyangel Jahat deh doswalnya Cory masa kaga boleh ambil wirus',9.01E+17,"-6.16667,106.8,20km"
1,b'@dwtaa__ Give Away? woi jahat kenapa malah diberi gratisan',9.58E+17,"-7.80139,110.36444,20km"
1,b'@dyarayu @tanyainrl Jahat bgt jempole mbak aku ra kuat :\xe2\x80\x99)',564356779,"-7.80139,110.36444,20km"
1,b'@dynimait JAHAT',1261641253,"-7.80139,110.36444,20km"
1,b'@edgardmege1 @Des_Trian Tamiya jahat klo lagi balapan masuk terowongan ilang satu',1410079092,"-6.16667,106.8,20km"
1,"b'@edi_akhiles Bener, ga ada manusia baik manusia jahat.\nAdanya orang, orang kadang baik kadang juga jahat.\nHati manusia memang gampang terkoyah'",1734742316,"-7.80139,110.36444,20km"
1,b'@egoku__ @parkjmfika Memang nyelip itu jahat ya? Kadang nyelip itu nikmat loh..',69512285,"-6.16667,106.8,20km"
0,b'@eheian_ Astaga kamu jahat wkwkwk\nBukan ihh aku masih single',247605740,"-6.16667,106.8,20km"
1,"b'@ekasari_dp @marieska_s Bisa ya ngelakuin hal jahat ke anak2, yg pasti dia blm bisa protes, \xe2\x80\x9ckok lo begini, itu sakit\xe2\x80\x9d\nPsikopat tuh ortu angkatnya'",147128594,"-6.16667,106.8,20km"
1,b'@eko_kuntadhi ah seriusan itu smpet positif? dirut rs knp jahat bner y ikut nutupin.',3311139248,"-6.16667,106.8,20km"
1,"b'@eko_kuntadhi Ini lahhhh lebih jahat dari yg jahat, menularkan banyak org'",1.34E+18,"-6.16667,106.8,20km"
1,b'@EkoSuprihartono Jahat ihhh',402566019,"-6.16667,106.8,20km"
1,b'@elindevi Jahat:(',1.28E+18,"-6.95,107.56667,20km"
0,b'@elliehonesty Wii ga dipolbek jahat kalik',835196498,"-8.65,115.21667,20km"
0,b'@em_byul Ya Robby jahat banget kamu sayang...',761945916,"-6.16667,106.8,20km"
1,b'@enakinsore jahat',1.18E+18,"3.66667,98.66667,20km"
1,b'@Ephraym9 yg jahat itu cracker yg suka nyolongin data orang trus dijual lagi ke pihak lain. itu yg bahaya.',509785534,"-6.16667,106.8,20km"
1,b'@esjeruknipisss @FWBESS Kok jahat? Kan bener. Ahahaha',9.60E+17,"-6.16667,106.8,20km"
0,b'@esjeruknipisss Yaya baik dong. Sama aku aja baik. Klo sama yg brengsek baru yaya jahat. Wkwkwk',1.34E+18,"0,109.33333,20km"
1,b'@eunoianala Kok jahat bgt',129488474,"-6.16667,106.8,20km"
1,"b'@evoelvaro Mau ngakak, jahat ga sih?\xf0\x9f\x99\x83'",144486975,"-6.96667,110.41667,20km"
0,b'@F_MiraJKT48 Jahat mana g diajak vivi nntn wkwkwk *kaboooorrrrrr*',1325943546,"-7.23333,112.73333,20km"
1,b'@Fadhilfarabi_ Jahat ya dia hehe \xf0\x9f\x98\xad\xf0\x9f\x98\x80\xf0\x9f\x98\x85',1.16E+18,"-6.95,107.56667,20km"
1,b'@fajarramadani46 Ada yah.. mulutnya jahat bgt bikin aku nyesek \xf0\x9f\x98\xad',1.12E+18,"3.66667,98.66667,20km"
1,b'@FDLMH_ Kamu jahat mas :(',374640568,"-6.16667,106.8,20km"
1,"b'@FelisianaMaria Iya bebb percobaan aja, kalo aku gabosen lagi aku lanjutin lagi wkwkkwkwkw jahat ya aku:('",217683055,"-8.65,115.21667,20km"
1,"b'@ferdiriva Jujur walaupun ini jahat, tp biar aja kena seleksi alam lah mereka. Atau minimal jgn merekanya, tapi slh satu keluarganya. Jadi mereka bs tetep hidup dan menyesali tindakan mereka seumur hidup krn ""ngebunuh"" keluarganya sendiri.\n\nHarapan saya hanya nakes yg menangani bs ttp sehat'",160219955,"-6.96667,110.41667,20km"
1,b'@fessthai jahat banget komennya :(',1.22E+18,"-7.80139,110.36444,20km"
1,"b'@FFOODFESS Kalo ga dimakan samsek mah sedih bgt. Seengganya kalo mau ngritik jg kan bilangnya baik2, trs msalah kurang kecap doang jd ga dimakan itu bner2 jahat si'",1.29E+18,"-6.96667,110.41667,20km"
0,b'@Fido_id_ @Gus_Arifin @CakBambangelf Hiiisss... gaboleh jahat\xf0\x9f\x98\x81',9.57E+17,"-8.65,115.21667,20km"
0,b'@firiontinaa @yogsgakuy @rindumustika ih jahat dahlah kita putus',1.13E+18,"-6.95,107.56667,20km"
0,b'@FKadrun @DustaPenguasa Bener2 jahat mereka \n#CruelRegimeAtKM50 \n#CruelRegimeAtKM50',1.22E+18,"-7.23333,112.73333,20km"
0,b'@FKadrun Polisi ga semuanya jahat masi ada yg baik',614791340,"-6.16667,106.8,20km"
1,b'@FOOD_FESS Hah buset jahat amat....',3257351852,"-0.9,119.83333,20km"
1,b'@FOOD_FESS jahat itu nyiksa namanya',1.16E+18,"-6.16667,106.8,20km"
1,b'@FPIPersaudaraan Jahat benar kalian rezim.. https://t.co/z0b2xfxqQX',1.17E+18,"-6.16667,106.8,20km"
1,b'@frdmhlein Si anjir jahat banget dipake tidur wkwk',207428197,"-6.95,107.56667,20km"
1,b'@freisytadks_ Kuat koyo bapak. Jahat kyo de.e...',385905529,"-7.80139,110.36444,20km"
1,b'@frenchvanillaas Gak ada... Pada jahat \xf0\x9f\x98\xb5',1.00E+18,"-6.16667,106.8,20km"
1,b'@Furqoooooonnnn Wkwkwk jahat bet ya',4192954521,"-6.16667,106.8,20km"
1,b'@FWBESS Banget parah tapi dia jahat hiks sad :(',1.30E+18,"-6.16667,106.8,20km"
1,b'@FWBESS Jahat banget sih nyakitin lo',1.34E+18,"-6.16667,106.8,20km"
0,"b'@FWBESS sini sini , aku ga jahat gitu'",8.81E+17,"-7.23333,112.73333,20km"
0,b'@G_BrielleJKT48 Kwkwkwkwkw jangan jahat biyel \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3',3168003956,"-6.16667,106.8,20km"
1,"b'@gaenakansih Gak boleh ada yg jahat sm kk\xf0\x9f\x98\xa4\xf0\x9f\x98\xa1\nGak boleh pokoknya\xf0\x9f\xa5\xba\nYaudah jangan sedih lg ok\nHarus smangat, harus kuat\xf0\x9f\x92\xaa\nGak boleh keseringan nangis ok, ntar sakit, \nMandi dl br makan, biar gak laper pas tidur ntar\xe2\x98\xba\nHave a goodnight \nSuper Big \xe2\x9d\xa4 for you\nMaap panjang banget\xf0\x9f\xa4\xad\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",1.32E+18,"-10.16361,123.59028,20km"
1,"b'@gaenakansih Siapa yg berani jahat sm kk\xf0\x9f\x98\xa4\nOrang nya lucu, imut, cantik, gemesin gini,tp emang agak sedikit cengeng si, tp gak pp kan Cantik\xf0\x9f\xa4\xa3\nmasih ada yg brani jahat sm kk,\xe2\x98\xb9\xef\xb8\x8f\xf0\x9f\x98\xa4'",1.32E+18,"-10.16361,123.59028,20km"
0,b'@gapercayacinta \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 nanti terkesan jahat bet dah \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',1173979129,"-10.16361,123.59028,20km"
1,b'@garamfilter_ jahat sekali mulutmu wahai anak muda\xf0\x9f\x98\xa1',1.00E+18,"-7.23333,112.73333,20km"
1,b'@gashapun Jahat',1.28E+18,"-7.80139,110.36444,20km"
1,b'@gasukanaspadd Jahat euy',1.27E+18,"-6.95,107.56667,20km"
1,"b'@gataomalas aku jahat kok, tenang aja'",1.08E+18,"-0.50222,117.15361,20km"
1,"b'@GeiszChalifah Orang benar ktmu jln,orang jahat buntu'",1.12E+18,"-6.16667,106.8,20km"
0,b'@geminitill jahat',1.32E+18,"-7.23333,112.73333,20km"
